0	15.93737745	15.16575089	12.92284798	11.48912529
15	15.45962483	15.58845727	13.89244399	11.5758369
30	13.89244399	15.09966887	14.17744688	11.66190379
45	11.26942767	13.6381817	13.78404875	11.66190379
60	7.874007874	11.22497216	12.76714533	11.5758369
75	4	8.306623863	11.26942767	11.44552314
90	0	5.291502622	9.643650761	11.3137085
105	4.358898944	3.741657387	8.246211251	11.22497216
120	8.185352772	5.567764363	7.745966692	11.13552873
135	11.53256259	8.660254038	8.426149773	11.13552873
150	14.03566885	11.53256259	9.899494937	11.22497216
165	15.49193338	13.78404875	11.53256259	11.3137085
180	15.93737745	15.16575089	12.9614814	11.48912529
195	15.42724862	15.58845727	13.85640646	11.5758369
210	13.89244399	15.09966887	14.17744688	11.66190379
225	11.3137085	13.6381817	13.78404875	11.66190379
240	7.937253933	11.3137085	12.80624847	11.61895004
255	4.123105626	8.366600265	11.3137085	11.48912529
270	0	5.385164807	9.643650761	11.35781669
285	4.242640687	3.741657387	8.246211251	11.22497216
300	8.124038405	5.477225575	7.745966692	11.13552873
315	11.48912529	8.602325267	8.426149773	11.18033989
330	14.03566885	11.48912529	9.848857802	11.22497216
345	15.49193338	13.78404875	11.48912529	11.3137085
360	15.93737745	15.16575089	12.9614814	11.48912529
