-100	0.0302	9
-90	0.0000	0
-80	0.0302	7
-70	0.1170	29
-60	0.2500	63
-50	0.4132	107
-40	0.5868	154
-30	0.7500	198
-20	0.8830	232
-10	0.9698	253
0	1.0000	260
10	0.9698	256
20	0.8830	236
30	0.7500	204
40	0.5868	160
50	0.4132	112
60	0.2500	68
70	0.1170	33
80	0.0302	9
90	0.0000	0
100	0.0302	7
